campaign_id,campaign_name,reach,frequency,unique_clicks,publisher_platform,level,currency,source,date_start,date_stop,extraction_date
120207170050620197,Metrix - Bubba Bags CL  - Alcance,91703,1.000502,170,facebook,campaign,USD,meta_ads,2024-09-04,2024-09-04,2025-08-29 12:38:57+00:00
120207170050620197,Metrix - Bubba Bags CL  - Alcance,10975,1.001458,8,instagram,campaign,USD,meta_ads,2024-09-04,2024-09-04,2025-08-29 12:38:57+00:00
120208476770690197,Metrix - Bubba Bags CL - Shopping ADV - Conversiones,0,0.0,0,audience_network,campaign,USD,meta_ads,2024-09-04,2024-09-04,2025-08-29 12:38:57+00:00
120208476770690197,Metrix - Bubba Bags CL - Shopping ADV - Conversiones,8,1.75,0,messenger,campaign,USD,meta_ads,2024-09-04,2024-09-04,2025-08-29 12:38:57+00:00
120208476770690197,Metrix - Bubba Bags CL - Shopping ADV - Conversiones,18918,1.533143,670,instagram,campaign,USD,meta_ads,2024-09-04,2024-09-04,2025-08-29 12:38:57+00:00
120208476770690197,Metrix - Bubba Bags CL - Shopping ADV - Conversiones,9163,1.541962,343,facebook,campaign,USD,meta_ads,2024-09-04,2024-09-04,2025-08-29 12:38:57+00:00
120208476770690197,Metrix - Bubba Bags CL - Shopping ADV - Conversiones,4,1.75,1,audience_network,campaign,USD,meta_ads,2024-11-19,2024-11-19,2025-08-29 12:42:52+00:00
120208476770690197,Metrix - Bubba Bags CL - Shopping ADV - Conversiones,5800,1.378448,180,facebook,campaign,USD,meta_ads,2024-11-19,2024-11-19,2025-08-29 12:42:52+00:00
120207170050620197,Metrix - Bubba Bags CL  - Alcance,28160,1.06946,70,facebook,campaign,USD,meta_ads,2024-11-19,2024-11-19,2025-08-29 12:42:52+00:00
120207170050620197,Metrix - Bubba Bags CL  - Alcance,16591,1.052438,11,instagram,campaign,USD,meta_ads,2024-11-19,2024-11-19,2025-08-29 12:42:52+00:00
120208476770690197,Metrix - Bubba Bags CL - Shopping ADV - Conversiones,5115,1.472923,176,instagram,campaign,USD,meta_ads,2024-11-19,2024-11-19,2025-08-29 12:42:52+00:00
120208476770690197,Metrix - Bubba Bags CL - Shopping ADV - Conversiones,8,1.25,0,messenger,campaign,USD,meta_ads,2024-11-19,2024-11-19,2025-08-29 12:42:52+00:00
120207170050620197,Metrix - Bubba Bags CL  - Alcance,0,0.0,0,audience_network,campaign,USD,meta_ads,2024-09-19,2024-09-19,2025-08-29 12:39:55+00:00
120207170050620197,Metrix - Bubba Bags CL  - Alcance,137589,1.008395,277,facebook,campaign,USD,meta_ads,2024-09-19,2024-09-19,2025-08-29 12:39:55+00:00
120207170050620197,Metrix - Bubba Bags CL  - Alcance,34613,1.06434,28,instagram,campaign,USD,meta_ads,2024-09-19,2024-09-19,2025-08-29 12:39:55+00:00
120208476770690197,Metrix - Bubba Bags CL - Shopping ADV - Conversiones,11466,1.446625,363,facebook,campaign,USD,meta_ads,2024-09-19,2024-09-19,2025-08-29 12:39:55+00:00
120208476770690197,Metrix - Bubba Bags CL - Shopping ADV - Conversiones,19942,1.449153,662,instagram,campaign,USD,meta_ads,2024-09-19,2024-09-19,2025-08-29 12:39:55+00:00
120208476770690197,Metrix - Bubba Bags CL - Shopping ADV - Conversiones,6,1.0,0,messenger,campaign,USD,meta_ads,2024-09-19,2024-09-19,2025-08-29 12:39:55+00:00
120208476770690197,Metrix - Bubba Bags CL - Shopping ADV - Conversiones,1,1.0,0,audience_network,campaign,USD,meta_ads,2024-09-19,2024-09-19,2025-08-29 12:39:55+00:00
120207170050620197,Metrix - Bubba Bags CL  - Alcance,70554,1.106642,234,facebook,campaign,USD,meta_ads,2024-12-17,2024-12-17,2025-08-29 12:44:32+00:00
120207170050620197,Metrix - Bubba Bags CL  - Alcance,25072,1.093251,37,instagram,campaign,USD,meta_ads,2024-12-17,2024-12-17,2025-08-29 12:44:32+00:00
120217929708190197,bubba bags | conversiones | metrix | 2024,4,1.0,0,audience_network,campaign,USD,meta_ads,2024-12-17,2024-12-17,2025-08-29 12:44:32+00:00
120217929708190197,bubba bags | conversiones | metrix | 2024,96,1.0,0,messenger,campaign,USD,meta_ads,2024-12-17,2024-12-17,2025-08-29 12:44:32+00:00
120217929708190197,bubba bags | conversiones | metrix | 2024,28552,1.415453,1268,instagram,campaign,USD,meta_ads,2024-12-17,2024-12-17,2025-08-29 12:44:32+00:00
120217929708190197,bubba bags | conversiones | metrix | 2024,8917,1.633285,290,facebook,campaign,USD,meta_ads,2024-12-17,2024-12-17,2025-08-29 12:44:32+00:00
120218982374450197,bubba bags | conversiones | AON | 2025,7613,1.546434,308,instagram,campaign,USD,meta_ads,2025-11-01,2025-11-01,2025-11-02 04:04:12+00:00
120218982374450197,bubba bags | conversiones | AON | 2025,8,1.0,1,threads,campaign,USD,meta_ads,2025-11-01,2025-11-01,2025-11-02 04:04:12+00:00
120218982374450197,bubba bags | conversiones | AON | 2025,17,3.588235,6,audience_network,campaign,USD,meta_ads,2025-11-01,2025-11-01,2025-11-02 04:04:12+00:00
120218982374450197,bubba bags | conversiones | AON | 2025,2796,1.508584,76,facebook,campaign,USD,meta_ads,2025-11-01,2025-11-01,2025-11-02 04:04:12+00:00
120218982374450197,bubba bags | conversiones | AON | 2025,1,1.0,0,messenger,campaign,USD,meta_ads,2025-11-01,2025-11-01,2025-11-02 04:04:12+00:00
120222227001310197,Metrix | awareness | Bubba Bags | 2025,25,1.0,1,threads,campaign,USD,meta_ads,2025-11-01,2025-11-01,2025-11-02 04:04:12+00:00
120222227001310197,Metrix | awareness | Bubba Bags | 2025,75788,1.084538,203,facebook,campaign,USD,meta_ads,2025-11-01,2025-11-01,2025-11-02 04:04:12+00:00
120222227001310197,Metrix | awareness | Bubba Bags | 2025,23185,1.011473,40,instagram,campaign,USD,meta_ads,2025-11-01,2025-11-01,2025-11-02 04:04:12+00:00
120227076757070197,Metrix | test | catalogo bubba | 17 de abril,5,1.4,0,audience_network,campaign,USD,meta_ads,2025-11-01,2025-11-01,2025-11-02 04:04:12+00:00
120227076757070197,Metrix | test | catalogo bubba | 17 de abril,15038,1.417742,592,instagram,campaign,USD,meta_ads,2025-11-01,2025-11-01,2025-11-02 04:04:12+00:00
120227076757070197,Metrix | test | catalogo bubba | 17 de abril,12460,1.183226,467,facebook,campaign,USD,meta_ads,2025-11-01,2025-11-01,2025-11-02 04:04:12+00:00
120232599909760197,interacciona | junio | Bubba bags | 2025,4261,1.088477,34,facebook,campaign,USD,meta_ads,2025-11-01,2025-11-01,2025-11-02 04:04:12+00:00
120232599909760197,interacciona | junio | Bubba bags | 2025,2365,1.002114,1,instagram,campaign,USD,meta_ads,2025-11-01,2025-11-01,2025-11-02 04:04:12+00:00
120241443242090197,Bubbita | metrix | conversiones | 2025,28,6.428571,7,audience_network,campaign,USD,meta_ads,2025-11-01,2025-11-01,2025-11-02 04:04:12+00:00
120241443242090197,Bubbita | metrix | conversiones | 2025,3896,1.280031,195,facebook,campaign,USD,meta_ads,2025-11-01,2025-11-01,2025-11-02 04:04:12+00:00
120218982374450197,bubba bags | conversiones | AON | 2025,5339,1.397453,156,instagram,campaign,USD,meta_ads,2025-09-02,2025-09-02,2025-09-03 04:04:15+00:00
120218982374450197,bubba bags | conversiones | AON | 2025,13,1.0,0,messenger,campaign,USD,meta_ads,2025-09-02,2025-09-02,2025-09-03 04:04:15+00:00
120218982374450197,bubba bags | conversiones | AON | 2025,5049,1.671222,191,facebook,campaign,USD,meta_ads,2025-09-02,2025-09-02,2025-09-03 04:04:15+00:00
120218982374450197,bubba bags | conversiones | AON | 2025,4,9.25,2,audience_network,campaign,USD,meta_ads,2025-09-02,2025-09-02,2025-09-03 04:04:15+00:00
120222227001310197,Metrix | awareness | Bubba Bags | 2025,0,0.0,0,threads,campaign,USD,meta_ads,2025-09-02,2025-09-02,2025-09-03 04:04:15+00:00
120222227001310197,Metrix | awareness | Bubba Bags | 2025,60080,1.071055,138,facebook,campaign,USD,meta_ads,2025-09-02,2025-09-02,2025-09-03 04:04:15+00:00
120222227001310197,Metrix | awareness | Bubba Bags | 2025,29784,1.055164,46,instagram,campaign,USD,meta_ads,2025-09-02,2025-09-02,2025-09-03 04:04:15+00:00
120227076757070197,Metrix | test | catalogo bubba | 17 de abril,4904,1.533442,345,instagram,campaign,USD,meta_ads,2025-09-02,2025-09-02,2025-09-03 04:04:15+00:00
120227076757070197,Metrix | test | catalogo bubba | 17 de abril,12,1.25,0,messenger,campaign,USD,meta_ads,2025-09-02,2025-09-02,2025-09-03 04:04:15+00:00
120227076757070197,Metrix | test | catalogo bubba | 17 de abril,3566,1.384464,212,facebook,campaign,USD,meta_ads,2025-09-02,2025-09-02,2025-09-03 04:04:15+00:00
120227076757070197,Metrix | test | catalogo bubba | 17 de abril,0,0.0,0,audience_network,campaign,USD,meta_ads,2025-09-02,2025-09-02,2025-09-03 04:04:15+00:00
120232599909760197,interacciona | junio | Bubba bags | 2025,7134,1.194982,35,facebook,campaign,USD,meta_ads,2025-09-02,2025-09-02,2025-09-03 04:04:15+00:00
120232599909760197,interacciona | junio | Bubba bags | 2025,924,1.05303,2,instagram,campaign,USD,meta_ads,2025-09-02,2025-09-02,2025-09-03 04:04:15+00:00
120237248039540197,Agosto | metrix | conversiones | Mila | 2025,7241,1.671178,354,instagram,campaign,USD,meta_ads,2025-09-02,2025-09-02,2025-09-03 04:04:15+00:00
120237248039540197,Agosto | metrix | conversiones | Mila | 2025,2733,1.414929,135,facebook,campaign,USD,meta_ads,2025-09-02,2025-09-02,2025-09-03 04:04:15+00:00
120237248039540197,Agosto | metrix | conversiones | Mila | 2025,22,3.590909,3,audience_network,campaign,USD,meta_ads,2025-09-02,2025-09-02,2025-09-03 04:04:15+00:00
120222227001310197,Metrix | awareness | Bubba Bags | 2025,12384,1.038114,10,instagram,campaign,USD,meta_ads,2025-05-26,2025-05-26,2025-07-31 13:01:50+00:00
120222227001310197,Metrix | awareness | Bubba Bags | 2025,69793,1.048816,136,facebook,campaign,USD,meta_ads,2025-05-26,2025-05-26,2025-07-31 13:01:50+00:00
120227076757070197,Metrix | test | catalogo bubba | 17 de abril,39,1.0,0,messenger,campaign,USD,meta_ads,2025-05-26,2025-05-26,2025-07-31 13:01:50+00:00
120227076757070197,Metrix | test | catalogo bubba | 17 de abril,7628,1.729418,590,instagram,campaign,USD,meta_ads,2025-05-26,2025-05-26,2025-07-31 13:01:50+00:00
120227076757070197,Metrix | test | catalogo bubba | 17 de abril,2762,1.58979,120,facebook,campaign,USD,meta_ads,2025-05-26,2025-05-26,2025-07-31 13:01:50+00:00
120218982374450197,bubba bags | conversiones | AON | 2025,20,1.0,0,messenger,campaign,USD,meta_ads,2025-05-26,2025-05-26,2025-07-31 13:01:50+00:00
120218982374450197,bubba bags | conversiones | AON | 2025,1884,1.717622,35,facebook,campaign,USD,meta_ads,2025-05-26,2025-05-26,2025-07-31 13:01:50+00:00
120218982374450197,bubba bags | conversiones | AON | 2025,4714,1.619219,120,instagram,campaign,USD,meta_ads,2025-05-26,2025-05-26,2025-07-31 13:01:50+00:00
120218982374450197,bubba bags | conversiones | AON | 2025,4,7.0,2,audience_network,campaign,USD,meta_ads,2025-05-26,2025-05-26,2025-07-31 13:01:50+00:00
120229529999660197,marzo | metrix | conversiones | vefree | 2025,13,1.0,0,messenger,campaign,USD,meta_ads,2025-05-26,2025-05-26,2025-07-31 13:01:50+00:00
120229529999660197,marzo | metrix | conversiones | vefree | 2025,4753,1.412161,135,instagram,campaign,USD,meta_ads,2025-05-26,2025-05-26,2025-07-31 13:01:50+00:00
120229529999660197,marzo | metrix | conversiones | vefree | 2025,8,1.625,0,audience_network,campaign,USD,meta_ads,2025-05-26,2025-05-26,2025-07-31 13:01:50+00:00
120229529999660197,marzo | metrix | conversiones | vefree | 2025,750,1.358667,12,facebook,campaign,USD,meta_ads,2025-05-26,2025-05-26,2025-07-31 13:01:50+00:00
120206890893460197,Bubba Bags | Conversiones | Metrix,,,127,facebook,campaign,USD,meta_ads,2024-01-12,2024-01-12,2025-08-29 12:19:35+00:00
120206890893460197,Bubba Bags | Conversiones | Metrix,,,0,messenger,campaign,USD,meta_ads,2024-01-12,2024-01-12,2025-08-29 12:19:35+00:00
120206890893460197,Bubba Bags | Conversiones | Metrix,,,1016,instagram,campaign,USD,meta_ads,2024-01-12,2024-01-12,2025-08-29 12:19:35+00:00
120206890893460197,Bubba Bags | Conversiones | Metrix,,,0,audience_network,campaign,USD,meta_ads,2024-01-12,2024-01-12,2025-08-29 12:19:35+00:00
120206894558360197,Bubba Bags | Tráfico | Metrix,,,0,audience_network,campaign,USD,meta_ads,2024-01-12,2024-01-12,2025-08-29 12:19:35+00:00
120206894558360197,Bubba Bags | Tráfico | Metrix,,,2443,instagram,campaign,USD,meta_ads,2024-01-12,2024-01-12,2025-08-29 12:19:35+00:00
120206894558360197,Bubba Bags | Tráfico | Metrix,,,16,facebook,campaign,USD,meta_ads,2024-01-12,2024-01-12,2025-08-29 12:19:35+00:00
120218982374450197,bubba bags | conversiones | AON | 2025,3,31.333333,0,audience_network,campaign,USD,meta_ads,2025-06-21,2025-06-21,2025-07-31 13:03:18+00:00
120218982374450197,bubba bags | conversiones | AON | 2025,1541,1.819598,50,facebook,campaign,USD,meta_ads,2025-06-21,2025-06-21,2025-07-31 13:03:18+00:00
120218982374450197,bubba bags | conversiones | AON | 2025,11,1.090909,0,messenger,campaign,USD,meta_ads,2025-06-21,2025-06-21,2025-07-31 13:03:18+00:00
120218982374450197,bubba bags | conversiones | AON | 2025,3433,1.948733,83,instagram,campaign,USD,meta_ads,2025-06-21,2025-06-21,2025-07-31 13:03:18+00:00
120222227001310197,Metrix | awareness | Bubba Bags | 2025,3614,1.0,6,instagram,campaign,USD,meta_ads,2025-06-21,2025-06-21,2025-07-31 13:03:18+00:00
120222227001310197,Metrix | awareness | Bubba Bags | 2025,23720,1.039755,37,facebook,campaign,USD,meta_ads,2025-06-21,2025-06-21,2025-07-31 13:03:18+00:00
120227076757070197,Metrix | test | catalogo bubba | 17 de abril,1897,1.419083,93,facebook,campaign,USD,meta_ads,2025-06-21,2025-06-21,2025-07-31 13:03:18+00:00
120227076757070197,Metrix | test | catalogo bubba | 17 de abril,16,1.0,0,messenger,campaign,USD,meta_ads,2025-06-21,2025-06-21,2025-07-31 13:03:18+00:00
120227076757070197,Metrix | test | catalogo bubba | 17 de abril,2825,1.792566,231,instagram,campaign,USD,meta_ads,2025-06-21,2025-06-21,2025-07-31 13:03:18+00:00
120241913415840197,Summer 1 | metrix | conversiones | 2025 - Copia,1,1.0,0,messenger,campaign,USD,meta_ads,2025-11-07,2025-11-07,2025-11-08 04:04:14+00:00
120212120844250197,Bubba Bags | Catalogo | Metrix | ENERO | 2025,,,0,audience_network,campaign,USD,meta_ads,2024-05-14,2024-05-14,2025-08-29 12:25:22+00:00
120212120844250197,Bubba Bags | Catalogo | Metrix | ENERO | 2025,,,183,instagram,campaign,USD,meta_ads,2024-05-14,2024-05-14,2025-08-29 12:25:22+00:00
120212120844250197,Bubba Bags | Catalogo | Metrix | ENERO | 2025,,,1,messenger,campaign,USD,meta_ads,2024-05-14,2024-05-14,2025-08-29 12:25:22+00:00
120212120844250197,Bubba Bags | Catalogo | Metrix | ENERO | 2025,,,90,facebook,campaign,USD,meta_ads,2024-05-14,2024-05-14,2025-08-29 12:25:22+00:00
120206890893460197,Bubba Bags | Conversiones | Metrix,,,416,instagram,campaign,USD,meta_ads,2024-05-14,2024-05-14,2025-08-29 12:25:22+00:00
120206890893460197,Bubba Bags | Conversiones | Metrix,,,0,audience_network,campaign,USD,meta_ads,2024-05-14,2024-05-14,2025-08-29 12:25:22+00:00
120206890893460197,Bubba Bags | Conversiones | Metrix,,,167,facebook,campaign,USD,meta_ads,2024-05-14,2024-05-14,2025-08-29 12:25:22+00:00
120207170050620197,Metrix - Bubba Bags CL  - Alcance,,,35,instagram,campaign,USD,meta_ads,2024-05-14,2024-05-14,2025-08-29 12:25:22+00:00
120207170050620197,Metrix - Bubba Bags CL  - Alcance,,,89,facebook,campaign,USD,meta_ads,2024-05-14,2024-05-14,2025-08-29 12:25:22+00:00
120207170050620197,Metrix - Bubba Bags CL  - Alcance,,,0,audience_network,campaign,USD,meta_ads,2024-05-14,2024-05-14,2025-08-29 12:25:22+00:00
120208476770690197,Metrix - Bubba Bags CL - Shopping ADV - Conversiones,,,0,messenger,campaign,USD,meta_ads,2024-05-14,2024-05-14,2025-08-29 12:25:22+00:00
120208476770690197,Metrix - Bubba Bags CL - Shopping ADV - Conversiones,,,1,audience_network,campaign,USD,meta_ads,2024-05-14,2024-05-14,2025-08-29 12:25:22+00:00
120208476770690197,Metrix - Bubba Bags CL - Shopping ADV - Conversiones,,,252,instagram,campaign,USD,meta_ads,2024-05-14,2024-05-14,2025-08-29 12:25:22+00:00
120208476770690197,Metrix - Bubba Bags CL - Shopping ADV - Conversiones,,,404,facebook,campaign,USD,meta_ads,2024-05-14,2024-05-14,2025-08-29 12:25:22+00:00
120207170050620197,Metrix - Bubba Bags CL  - Alcance,106779,1.117214,355,facebook,campaign,USD,meta_ads,2025-01-24,2025-01-24,2025-08-04 18:15:37+00:00
120207170050620197,Metrix - Bubba Bags CL  - Alcance,24409,1.162194,22,instagram,campaign,USD,meta_ads,2025-01-24,2025-01-24,2025-08-04 18:15:37+00:00
120218872890670197,bubba bags | conversiones | Sale | 2025,3263,1.083665,195,facebook,campaign,USD,meta_ads,2025-01-24,2025-01-24,2025-08-04 18:15:37+00:00
120218872890670197,bubba bags | conversiones | Sale | 2025,23203,1.054777,1676,instagram,campaign,USD,meta_ads,2025-01-24,2025-01-24,2025-08-04 18:15:37+00:00
120218872890670197,bubba bags | conversiones | Sale | 2025,0,0.0,0,audience_network,campaign,USD,meta_ads,2025-01-24,2025-01-24,2025-08-04 18:15:37+00:00
120218982374450197,bubba bags | conversiones | AON | 2025,7673,1.719406,305,facebook,campaign,USD,meta_ads,2025-01-24,2025-01-24,2025-08-04 18:15:37+00:00
120218982374450197,bubba bags | conversiones | AON | 2025,32,1.0625,1,messenger,campaign,USD,meta_ads,2025-01-24,2025-01-24,2025-08-04 18:15:37+00:00
120218982374450197,bubba bags | conversiones | AON | 2025,16,4.875,3,audience_network,campaign,USD,meta_ads,2025-01-24,2025-01-24,2025-08-04 18:15:37+00:00
120218982374450197,bubba bags | conversiones | AON | 2025,17065,1.446821,748,instagram,campaign,USD,meta_ads,2025-01-24,2025-01-24,2025-08-04 18:15:37+00:00
120219283412810197,bubba bags | conversiones | waterloo | 2025,6103,1.152712,226,instagram,campaign,USD,meta_ads,2025-01-24,2025-01-24,2025-08-04 18:15:37+00:00
120219283412810197,bubba bags | conversiones | waterloo | 2025,2,2.0,0,messenger,campaign,USD,meta_ads,2025-01-24,2025-01-24,2025-08-04 18:15:37+00:00
120219283412810197,bubba bags | conversiones | waterloo | 2025,6,2.833333,0,audience_network,campaign,USD,meta_ads,2025-01-24,2025-01-24,2025-08-04 18:15:37+00:00
120219283412810197,bubba bags | conversiones | waterloo | 2025,1464,1.21653,34,facebook,campaign,USD,meta_ads,2025-01-24,2025-01-24,2025-08-04 18:15:37+00:00
120219412464290197,bubba bags | conversiones | CAMPUS | 2025,2033,1.268569,70,facebook,campaign,USD,meta_ads,2025-01-24,2025-01-24,2025-08-04 18:15:37+00:00
120219412464290197,bubba bags | conversiones | CAMPUS | 2025,28,1.107143,0,messenger,campaign,USD,meta_ads,2025-01-24,2025-01-24,2025-08-04 18:15:37+00:00
120219412464290197,bubba bags | conversiones | CAMPUS | 2025,6720,1.413393,262,instagram,campaign,USD,meta_ads,2025-01-24,2025-01-24,2025-08-04 18:15:37+00:00
120219412464290197,bubba bags | conversiones | CAMPUS | 2025,2,2.0,0,audience_network,campaign,USD,meta_ads,2025-01-24,2025-01-24,2025-08-04 18:15:37+00:00
120217583679120197,Bubba Bags | Interacción | Metrix | 2025,12220,1.32856,84,facebook,campaign,USD,meta_ads,2025-04-08,2025-04-08,2025-07-31 15:26:24+00:00
120217583679120197,Bubba Bags | Interacción | Metrix | 2025,620,1.072581,3,instagram,campaign,USD,meta_ads,2025-04-08,2025-04-08,2025-07-31 15:26:24+00:00
120222227001310197,Metrix | awareness | Bubba Bags | 2025,20192,1.040462,16,instagram,campaign,USD,meta_ads,2025-04-08,2025-04-08,2025-07-31 15:26:24+00:00
120222227001310197,Metrix | awareness | Bubba Bags | 2025,49984,1.057378,118,facebook,campaign,USD,meta_ads,2025-04-08,2025-04-08,2025-07-31 15:26:24+00:00
120218982374450197,bubba bags | conversiones | AON | 2025,2254,1.69299,75,instagram,campaign,USD,meta_ads,2025-04-08,2025-04-08,2025-07-31 15:26:24+00:00
120218982374450197,bubba bags | conversiones | AON | 2025,14,2.428571,3,audience_network,campaign,USD,meta_ads,2025-04-08,2025-04-08,2025-07-31 15:26:24+00:00
120218982374450197,bubba bags | conversiones | AON | 2025,2951,1.70654,98,facebook,campaign,USD,meta_ads,2025-04-08,2025-04-08,2025-07-31 15:26:24+00:00
120218982374450197,bubba bags | conversiones | AON | 2025,4,1.25,0,messenger,campaign,USD,meta_ads,2025-04-08,2025-04-08,2025-07-31 15:26:24+00:00
120225037740740197,marzo | metrix | conversiones | victoria | 2025,5298,1.399019,251,instagram,campaign,USD,meta_ads,2025-04-08,2025-04-08,2025-07-31 15:26:24+00:00
120225037740740197,marzo | metrix | conversiones | victoria | 2025,2,3.5,0,audience_network,campaign,USD,meta_ads,2025-04-08,2025-04-08,2025-07-31 15:26:24+00:00
120225037740740197,marzo | metrix | conversiones | victoria | 2025,1272,1.375,42,facebook,campaign,USD,meta_ads,2025-04-08,2025-04-08,2025-07-31 15:26:24+00:00
120206890893460197,Bubba Bags | Conversiones | Metrix,,,83,facebook,campaign,USD,meta_ads,2024-01-11,2024-01-11,2025-08-29 12:19:35+00:00
120206890893460197,Bubba Bags | Conversiones | Metrix,,,195,instagram,campaign,USD,meta_ads,2024-01-11,2024-01-11,2025-08-29 12:19:35+00:00
120206894558360197,Bubba Bags | Tráfico | Metrix,,,1,audience_network,campaign,USD,meta_ads,2024-01-11,2024-01-11,2025-08-29 12:19:35+00:00
120206894558360197,Bubba Bags | Tráfico | Metrix,,,296,instagram,campaign,USD,meta_ads,2024-01-11,2024-01-11,2025-08-29 12:19:35+00:00
120206894558360197,Bubba Bags | Tráfico | Metrix,,,70,facebook,campaign,USD,meta_ads,2024-01-11,2024-01-11,2025-08-29 12:19:35+00:00
120208476770690197,Metrix - Bubba Bags CL - Shopping ADV - Conversiones,0,0.0,0,audience_network,campaign,USD,meta_ads,2024-09-05,2024-09-05,2025-08-29 12:38:59+00:00
120208476770690197,Metrix - Bubba Bags CL - Shopping ADV - Conversiones,8046,1.516654,284,facebook,campaign,USD,meta_ads,2024-09-05,2024-09-05,2025-08-29 12:38:59+00:00
120207170050620197,Metrix - Bubba Bags CL  - Alcance,88661,1.028964,153,facebook,campaign,USD,meta_ads,2024-09-05,2024-09-05,2025-08-29 12:38:59+00:00
120207170050620197,Metrix - Bubba Bags CL  - Alcance,9791,1.012665,7,instagram,campaign,USD,meta_ads,2024-09-05,2024-09-05,2025-08-29 12:38:59+00:00
120208476770690197,Metrix - Bubba Bags CL - Shopping ADV - Conversiones,18467,1.529864,591,instagram,campaign,USD,meta_ads,2024-09-05,2024-09-05,2025-08-29 12:38:59+00:00
120208476770690197,Metrix - Bubba Bags CL - Shopping ADV - Conversiones,8,2.0,0,messenger,campaign,USD,meta_ads,2024-09-05,2024-09-05,2025-08-29 12:38:59+00:00
120208422851060197,Bubba Bags | Conversiones - Travel | Metrix,,,0,audience_network,campaign,USD,meta_ads,2024-02-20,2024-02-20,2025-08-29 12:21:28+00:00
120208422851060197,Bubba Bags | Conversiones - Travel | Metrix,,,0,messenger,campaign,USD,meta_ads,2024-02-20,2024-02-20,2025-08-29 12:21:28+00:00
120208422851060197,Bubba Bags | Conversiones - Travel | Metrix,,,136,facebook,campaign,USD,meta_ads,2024-02-20,2024-02-20,2025-08-29 12:21:28+00:00
120208422851060197,Bubba Bags | Conversiones - Travel | Metrix,,,730,instagram,campaign,USD,meta_ads,2024-02-20,2024-02-20,2025-08-29 12:21:28+00:00
120208476770690197,Metrix - Bubba Bags CL - Shopping ADV - Conversiones,,,0,audience_network,campaign,USD,meta_ads,2024-02-20,2024-02-20,2025-08-29 12:21:28+00:00
120208476770690197,Metrix - Bubba Bags CL - Shopping ADV - Conversiones,,,707,instagram,campaign,USD,meta_ads,2024-02-20,2024-02-20,2025-08-29 12:21:28+00:00
120208476770690197,Metrix - Bubba Bags CL - Shopping ADV - Conversiones,,,1,messenger,campaign,USD,meta_ads,2024-02-20,2024-02-20,2025-08-29 12:21:28+00:00
120208476770690197,Metrix - Bubba Bags CL - Shopping ADV - Conversiones,,,444,facebook,campaign,USD,meta_ads,2024-02-20,2024-02-20,2025-08-29 12:21:28+00:00
120208795222840197,Bubba Bags | Conversiones - WAVES | Metrix,,,63,facebook,campaign,USD,meta_ads,2024-02-20,2024-02-20,2025-08-29 12:21:28+00:00
120208795222840197,Bubba Bags | Conversiones - WAVES | Metrix,,,216,instagram,campaign,USD,meta_ads,2024-02-20,2024-02-20,2025-08-29 12:21:28+00:00
120235791643210197,bubba bags | DDN | AON | 2025,3,1.0,0,threads,campaign,USD,meta_ads,2025-08-07,2025-08-07,2025-08-08 04:04:18+00:00
120242397446030197,Euphoria | metrix | conversiones | 2025 - Copia 2,5568,1.248563,201,instagram,campaign,USD,meta_ads,2025-11-19,2025-11-19,2025-11-20 04:04:14+00:00
120222227001310197,Metrix | awareness | Bubba Bags | 2025,8592,1.003492,11,instagram,campaign,USD,meta_ads,2025-05-12,2025-05-12,2025-07-31 13:01:06+00:00
120222227001310197,Metrix | awareness | Bubba Bags | 2025,50673,1.081049,85,facebook,campaign,USD,meta_ads,2025-05-12,2025-05-12,2025-07-31 13:01:06+00:00
120222227001310197,Metrix | awareness | Bubba Bags | 2025,0,0.0,0,audience_network,campaign,USD,meta_ads,2025-05-12,2025-05-12,2025-07-31 13:01:06+00:00
120227076757070197,Metrix | test | catalogo bubba | 17 de abril,5072,1.596412,386,instagram,campaign,USD,meta_ads,2025-05-12,2025-05-12,2025-07-31 13:01:06+00:00
120227076757070197,Metrix | test | catalogo bubba | 17 de abril,2286,1.63692,147,facebook,campaign,USD,meta_ads,2025-05-12,2025-05-12,2025-07-31 13:01:06+00:00
120227076757070197,Metrix | test | catalogo bubba | 17 de abril,65,1.0,0,messenger,campaign,USD,meta_ads,2025-05-12,2025-05-12,2025-07-31 13:01:06+00:00
120218982374450197,bubba bags | conversiones | AON | 2025,12,1.083333,0,messenger,campaign,USD,meta_ads,2025-05-12,2025-05-12,2025-07-31 13:01:06+00:00
120218982374450197,bubba bags | conversiones | AON | 2025,2665,1.912946,65,instagram,campaign,USD,meta_ads,2025-05-12,2025-05-12,2025-07-31 13:01:06+00:00
120218982374450197,bubba bags | conversiones | AON | 2025,717,1.518828,11,facebook,campaign,USD,meta_ads,2025-05-12,2025-05-12,2025-07-31 13:01:06+00:00
120229203556440197,marzo | metrix | conversiones | montana | 2025,836,1.425837,34,facebook,campaign,USD,meta_ads,2025-05-12,2025-05-12,2025-07-31 13:01:06+00:00
120229203556440197,marzo | metrix | conversiones | montana | 2025,8604,1.409693,435,instagram,campaign,USD,meta_ads,2025-05-12,2025-05-12,2025-07-31 13:01:06+00:00
120229203556440197,marzo | metrix | conversiones | montana | 2025,2,1.0,1,audience_network,campaign,USD,meta_ads,2025-05-12,2025-05-12,2025-07-31 13:01:06+00:00
120207294072820197,Bubba Bags | Conversiones - Back to School | Metrix,,,0,messenger,campaign,USD,meta_ads,2024-01-24,2024-01-24,2025-08-29 12:20:05+00:00
